PlayerID,Age,Gender,Location,GameGenre,PlayTimeHours,InGamePurchases,GameDifficulty,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,EngagementLevel
9509,37,Male,USA,Sports,5.495318155177109,0,Hard,5,95,12,1,Medium
44304,34,Male,USA,Strategy,17.548336404052307,0,Easy,14,68,99,4,Medium
48411,24,Female,Europe,Strategy,9.745814065280808,1,Easy,5,26,82,10,Low
44448,33,Female,Europe,Action,0.3928230353238851,0,Easy,3,58,16,37,Low
42846,26,Male,USA,RPG,0.9904340741777836,0,Easy,15,25,67,49,Medium
34642,40,Female,USA,RPG,10.562757199722684,0,Hard,16,70,55,34,Medium
17879,43,Female,Asia,Sports,14.62867411548756,0,Easy,1,153,36,22,Low
47398,22,Female,USA,Sports,1.823346125897813,0,Medium,5,20,18,49,Low
44951,35,Female,USA,RPG,6.810146636074458,0,Easy,0,30,70,29,Low
39870,24,Male,Europe,Simulation,21.516879481062816,1,Medium,5,121,62,38,Medium
24171,19,Female,USA,Action,0.9179129954067156,0,Easy,3,129,40,35,Medium
46247,34,Female,USA,Simulation,9.333339666007692,1,Easy,4,81,50,26,Medium
39053,30,Male,USA,RPG,22.51218907574183,0,Easy,0,62,67,21,Low
35084,29,Female,Europe,Sports,22.334035248711555,0,Easy,10,101,79,49,Low
16893,48,Male,USA,Strategy,3.0894558316213576,0,Easy,12,115,11,31,Medium
17648,42,Male,Other,Strategy,13.779751923810537,0,Hard,13,44,79,6,Medium
21788,23,Male,USA,Sports,9.97245276860699,0,Medium,13,47,37,37,Medium
12281,19,Male,USA,Strategy,17.91587683222194,0,Easy,4,105,23,45,Medium
13639,47,Female,Other,Simulation,23.495830457017608,0,Easy,12,154,83,44,High
40237,43,Male,Europe,Simulation,6.073696394346121,0,Easy,18,102,10,34,High
37323,49,Female,Asia,Strategy,7.850149981591947,0,Easy,2,170,24,25,Medium
34063,30,Male,Europe,Action,22.696794139281387,0,Medium,12,45,33,4,Medium
38758,43,Female,USA,Action,20.552237330785314,1,Medium,3,177,75,34,Medium
40035,44,Female,Europe,Sports,10.280671035757038,0,Easy,10,117,54,6,Medium
33324,25,Male,Europe,Simulation,17.99735164950547,0,Easy,10,76,98,25,Medium
23261,46,Male,Europe,RPG,20.97168620577292,0,Easy,11,46,84,26,Medium
32348,49,Female,Other,Simulation,5.99133093596707,0,Easy,7,143,78,44,Medium
47723,17,Male,USA,Simulation,11.484595598132948,1,Medium,15,43,26,38,Medium
20438,39,Female,USA,RPG,13.56003610353499,0,Hard,1,47,81,19,Low
21776,39,Male,USA,Simulation,12.36398367787638,1,Hard,16,169,2,19,High
9748,27,Male,Asia,Strategy,12.645194380063154,0,Medium,10,33,70,7,Medium
11935,39,Male,USA,Sports,0.7551660780211709,0,Easy,11,121,17,19,Medium
28391,45,Female,Europe,Strategy,18.571236013238824,0,Hard,4,22,60,16,Low
9377,38,Male,Asia,RPG,21.230437453071247,0,Hard,2,66,32,8,Low
34499,48,Male,USA,Simulation,15.212779818282211,1,Medium,17,154,67,8,High
17471,33,Male,Europe,Strategy,23.988959429921437,0,Easy,17,90,20,11,High
37048,35,Male,Europe,Action,17.01380395378063,0,Medium,18,27,50,18,Medium
47632,39,Male,Other,RPG,19.20834858393153,0,Hard,1,117,59,18,Low
28662,37,Female,Europe,Strategy,18.11892109265201,1,Medium,12,99,99,24,Medium
21990,46,Male,USA,Action,17.486385433211826,0,Easy,0,87,22,12,Low
39515,35,Female,USA,Sports,2.1474365528919312,0,Medium,16,43,16,46,Medium
38858,27,Male,Europe,RPG,9.917580085834686,0,Medium,12,121,3,5,Medium
18303,38,Male,USA,Sports,20.087655731505095,0,Medium,9,104,34,38,Medium
46630,24,Male,Asia,Sports,2.281732533893968,1,Hard,13,35,34,2,Medium
29494,42,Male,USA,Simulation,1.9042364662690543,0,Easy,16,55,45,42,Medium
18397,17,Male,Europe,Action,20.21022643967954,1,Hard,11,163,57,44,High
44080,33,Male,Asia,RPG,8.882788870657752,0,Easy,17,77,10,40,High
16686,24,Female,Europe,Simulation,15.272285103708564,1,Easy,9,138,92,44,High
42151,46,Male,USA,Sports,10.460357786889093,0,Hard,17,64,89,26,Medium
31954,47,Female,USA,Sports,1.873683670034577,0,Hard,4,156,95,4,Medium
13387,45,Female,USA,Simulation,10.9856593397176,0,Easy,13,80,54,5,Medium
22976,22,Female,Europe,Simulation,8.12584820367314,1,Easy,18,61,87,34,Medium
43126,32,Female,USA,RPG,8.408112929099307,0,Easy,11,16,33,34,High
30905,34,Male,Asia,Action,18.38496066430185,0,Easy,13,110,45,20,High
36308,37,Male,USA,Action,22.474897024811348,0,Easy,5,98,7,18,Medium
39506,27,Male,Europe,Action,13.04797157715482,0,Easy,5,163,43,4,Medium
9180,17,Male,Europe,Sports,6.574572253509393,0,Easy,18,20,23,19,Medium
10616,47,Male,USA,Action,1.0074385137562158,0,Medium,9,75,50,43,Medium
18595,17,Male,USA,RPG,20.545434427286825,0,Hard,0,42,43,9,Low
16638,37,Male,Europe,Sports,2.960314024846477,1,Easy,6,123,35,28,Medium
31037,40,Female,Europe,Sports,1.0259684184337567,0,Medium,13,155,92,40,High
19882,43,Male,Other,Strategy,5.3195231848054805,0,Easy,19,75,9,48,High
37720,20,Male,USA,Action,14.151705799006113,0,Hard,6,96,6,46,Medium
38587,44,Female,Europe,Strategy,11.714297338077593,0,Medium,4,178,71,6,Medium
45975,36,Male,USA,Sports,4.253946395894225,1,Medium,17,73,13,38,Medium
42466,40,Male,USA,RPG,22.95852518504748,0,Medium,7,173,76,43,Medium
21902,37,Female,USA,Simulation,23.006674380171173,1,Hard,1,108,47,17,Low
43140,42,Female,Other,Simulation,11.900590469920434,0,Hard,2,130,68,13,Low
29139,17,Male,USA,Strategy,7.2963405564128925,0,Easy,2,118,53,2,Low
29777,22,Male,Asia,RPG,2.384805400097629,0,Easy,9,134,34,29,Medium
13201,38,Female,Asia,RPG,22.377583769837905,0,Easy,13,69,55,41,Medium
12115,32,Male,Europe,Strategy,23.585488298316083,1,Hard,19,91,21,11,High
40326,48,Male,Europe,Sports,1.767672946051884,0,Medium,4,121,16,20,Low
43071,32,Male,Europe,RPG,7.889417054219299,0,Easy,7,174,57,41,Medium
11299,32,Female,USA,Action,2.5039114328762944,0,Easy,1,147,14,2,Low
33017,21,Female,Asia,Strategy,22.272121599515646,0,Easy,11,104,50,42,Medium
18207,28,Male,Other,Sports,3.209950262360503,0,Medium,2,78,96,28,Low
48831,35,Male,USA,Strategy,9.728671084947925,1,Easy,7,170,72,41,Medium
12861,15,Male,Europe,Action,18.631898092911875,1,Easy,4,39,32,10,Medium
27278,49,Male,USA,RPG,0.7727237247198522,0,Easy,4,137,26,39,Medium
41269,25,Male,Europe,Action,11.325236580015876,1,Medium,3,92,17,39,Low
16364,36,Male,Other,Strategy,21.897324418022578,1,Medium,18,83,59,42,High
25495,21,Male,Europe,Strategy,4.271279243170224,0,Easy,15,162,2,47,High
47734,45,Male,Europe,Sports,17.938433179189964,0,Medium,10,148,18,29,High
46448,45,Male,Europe,Strategy,12.711006277490618,1,Easy,4,26,86,25,Low
29318,28,Female,USA,Action,11.50791498967482,0,Medium,6,133,61,18,Medium
24113,34,Male,Asia,Simulation,14.357185103602994,0,Easy,16,106,62,2,High
20749,36,Male,Asia,RPG,23.308926944171713,1,Medium,6,72,51,46,Medium
27043,28,Female,Europe,Simulation,16.863664547702186,1,Easy,6,172,32,23,Medium
18164,48,Male,Europe,Action,20.62621377452208,0,Medium,18,99,55,49,High
19171,43,Female,Europe,RPG,20.535950517901757,0,Hard,11,26,11,21,Low
40314,35,Female,Asia,RPG,20.22173436035363,0,Easy,15,142,43,29,High
40906,15,Female,Europe,Action,9.418377103334285,0,Easy,3,169,5,23,Medium
34072,28,Male,Europe,Simulation,10.133704241600968,1,Easy,14,111,76,31,High
11505,26,Male,Europe,RPG,14.918096539275478,0,Easy,6,161,78,45,Medium
19007,18,Male,Asia,RPG,18.13884542786154,0,Easy,5,72,55,37,Medium
12318,16,Male,USA,Strategy,6.468551989779119,0,Easy,16,17,32,42,Medium
10346,43,Male,Europe,Strategy,4.788139754321233,0,Medium,4,142,93,2,Medium
10179,37,Male,USA,RPG,9.217670429283718,0,Easy,19,67,14,32,Medium
24703,47,Male,USA,Strategy,21.31364440497217,0,Easy,0,179,52,36,Low
38918,47,Male,Europe,Simulation,1.0686886180182738,0,Easy,11,122,8,19,Medium
23552,17,Male,Asia,Action,15.003243054611556,0,Medium,8,154,96,40,Medium
29898,39,Female,Europe,Sports,18.055600804609675,0,Hard,10,113,6,25,Medium
13165,31,Female,Asia,RPG,16.606926790349664,0,Hard,11,79,2,3,Medium
38966,39,Male,USA,Strategy,5.1204299074487825,1,Medium,14,53,70,34,Medium
37517,48,Female,Europe,Action,12.584050912121942,0,Easy,1,111,25,9,Low
21033,33,Male,Europe,Simulation,17.67635649023249,0,Easy,15,158,13,15,High
33128,47,Male,USA,Action,13.483010944388486,0,Medium,9,21,19,7,Low
42814,27,Male,Asia,RPG,13.640541048198926,0,Easy,9,13,50,21,Low
29658,34,Female,Europe,Sports,16.607389960372117,0,Hard,2,43,5,20,Low
28062,33,Male,Europe,Strategy,20.676511762104553,0,Hard,17,64,73,30,Medium
28913,41,Male,USA,Strategy,20.05929547253479,0,Hard,4,114,83,33,Medium
24788,33,Male,Asia,Strategy,22.034485554429665,0,Easy,9,130,21,17,Medium
33536,17,Male,Europe,RPG,2.2870686481593303,0,Easy,16,119,91,30,High
37985,31,Male,USA,RPG,19.65113544052168,0,Easy,19,40,67,34,Medium
27684,19,Female,USA,Action,18.96728209758008,1,Easy,8,22,18,24,Low
36875,21,Male,Europe,RPG,4.3531704978329495,0,Medium,1,167,14,24,Low
28112,24,Female,Asia,Action,5.559636010860888,1,Easy,10,99,4,12,Medium
17807,32,Female,Europe,Action,6.847393100362993,0,Easy,18,176,53,27,High
32494,29,Male,Other,RPG,14.39416452813952,1,Easy,18,50,41,41,Medium
46122,28,Male,Europe,RPG,22.625369164900995,0,Hard,1,114,39,30,Low
12102,34,Female,USA,RPG,13.025689748873384,1,Easy,8,17,84,15,Low
33915,40,Female,Europe,Sports,12.107004506430458,0,Medium,2,34,29,47,Low
17374,27,Female,USA,RPG,15.77868977781542,0,Easy,10,42,10,25,Medium
9501,34,Female,USA,Strategy,10.07748329231853,0,Easy,15,114,68,42,High
33809,44,Male,Europe,Strategy,8.61106820907911,1,Easy,1,157,57,16,Low
27568,29,Female,Europe,Simulation,17.505281470377504,0,Easy,19,111,61,4,High
35521,16,Male,Europe,Action,19.534833060114536,0,Easy,13,108,31,25,High
16738,42,Female,USA,Simulation,22.918130434480567,0,Easy,1,83,91,46,Low
39275,29,Female,USA,RPG,9.964871466468136,0,Easy,2,168,29,1,Low
12230,31,Female,USA,Sports,0.8890010726057556,0,Easy,12,164,81,42,High
34600,44,Male,Europe,Simulation,16.06827491025582,0,Easy,7,44,87,42,Medium
36795,16,Male,USA,Action,16.66235256223862,1,Hard,4,152,36,3,Medium
14941,35,Male,Asia,Action,20.044092310607663,0,Medium,12,151,89,19,Low
38359,19,Male,Europe,Strategy,20.510263640837383,0,Easy,8,47,11,8,Medium
16615,32,Male,USA,Strategy,2.869797210960523,0,Easy,11,157,49,5,High
27553,46,Female,Europe,Simulation,22.105802510065963,0,Medium,17,139,31,7,High
32400,38,Female,Europe,Sports,14.429919553199497,0,Hard,8,135,28,20,Medium
48574,49,Female,USA,Action,14.474255064024522,0,Easy,4,125,21,25,Medium
25542,29,Male,USA,Simulation,21.79672220852143,0,Easy,4,34,5,25,Low
10332,15,Male,USA,RPG,8.356691772554527,1,Hard,1,29,57,11,Low
16950,20,Male,USA,RPG,8.248535202275022,0,Easy,1,90,54,34,Low
24000,27,Male,Europe,Sports,11.959567664333145,0,Medium,10,113,26,38,Medium
22816,47,Male,Asia,Strategy,5.113802608027067,0,Easy,3,71,74,36,Medium
9278,41,Female,Europe,RPG,11.35633640163417,0,Easy,10,87,77,38,Medium
46601,30,Male,USA,Sports,16.547183559480057,0,Hard,3,93,94,12,Medium
42029,35,Male,Asia,Action,5.921894337808724,1,Easy,16,59,55,28,Medium
18758,34,Male,USA,Sports,9.06317115510221,1,Easy,9,130,3,5,Medium
12855,19,Male,Asia,Action,7.53880436292053,0,Hard,8,99,88,32,Medium
29399,43,Male,Europe,Action,11.94884376901748,0,Medium,6,71,28,35,Medium
9374,46,Female,Other,Sports,22.52142482777495,0,Easy,7,35,48,8,Low
26556,36,Male,USA,RPG,21.5598350516319,0,Medium,10,166,94,36,High
11087,41,Male,Asia,Sports,19.518197104361818,1,Medium,13,105,98,1,Medium
22000,48,Male,Other,RPG,12.46975993963845,0,Hard,16,88,66,18,High
21307,45,Female,USA,RPG,0.8966887537968065,1,Hard,2,25,12,26,Low
18640,30,Female,USA,RPG,11.25990258792025,0,Medium,2,20,6,23,Low
42230,27,Female,Other,Action,7.271695211321167,0,Easy,0,26,99,25,Low
45611,32,Female,Asia,Strategy,2.2670706439719437,0,Hard,8,22,49,44,Low
46176,30,Male,Europe,Simulation,18.159477165168138,0,Easy,11,14,22,27,Low
18932,29,Male,Europe,Action,1.1531786796016608,0,Medium,16,139,59,23,High
12944,31,Male,USA,Strategy,0.8424767270869911,0,Medium,9,159,14,6,Medium
21299,43,Male,Europe,Sports,10.011083910606388,0,Medium,16,119,55,39,High
16330,30,Male,USA,Strategy,14.020050773795848,0,Easy,7,90,34,48,Medium
32012,31,Male,USA,Simulation,0.3209141361657766,0,Medium,16,118,99,44,High
24864,22,Male,Asia,Sports,3.1322128464285024,0,Medium,6,91,98,13,Medium
36157,44,Male,Europe,Sports,23.424271879680695,1,Medium,16,158,79,42,High
16369,41,Female,USA,RPG,2.312256015765045,0,Easy,4,107,49,36,Medium
32143,32,Male,Asia,Strategy,11.65135690960864,1,Medium,17,178,10,31,High
40200,38,Female,Europe,Sports,1.8437584985778352,0,Easy,5,174,76,13,Medium
23218,46,Female,USA,Simulation,12.49316460118172,0,Medium,13,46,74,2,Medium
14231,30,Female,Europe,Simulation,5.922609912018722,0,Hard,19,130,37,8,Low
45122,34,Male,USA,Strategy,6.028013915151559,0,Medium,3,70,3,49,Low
27339,39,Male,Europe,Action,23.3945278219853,0,Hard,17,173,42,13,High
30027,20,Male,Europe,Action,3.80068637436232,1,Easy,10,43,69,42,Medium
40381,38,Male,USA,Simulation,11.041819290939854,0,Medium,8,13,79,17,Low
25875,26,Male,USA,Simulation,16.972559728718053,0,Easy,10,25,73,14,Low
45390,17,Male,USA,RPG,14.095064225348512,1,Hard,12,70,17,5,Medium
20710,28,Male,Asia,RPG,17.615853772269116,0,Medium,6,99,18,27,Medium
20903,43,Female,USA,Sports,8.374922350253161,0,Easy,7,170,88,28,Medium
16427,22,Male,USA,RPG,9.341804626513309,0,Easy,5,125,21,35,Medium
30558,39,Female,USA,Strategy,7.558807968678484,0,Easy,13,77,61,16,Medium
38819,37,Female,Asia,Sports,6.14493123499392,0,Easy,9,173,81,32,High
29507,22,Male,USA,Strategy,23.55369355211186,0,Medium,17,130,45,43,High
16787,23,Male,USA,Sports,21.43000497739584,0,Easy,19,169,38,10,High
21702,45,Male,Europe,RPG,4.5005836195792375,0,Medium,4,166,48,43,Medium
43361,23,Female,Other,Simulation,8.549042283158517,0,Easy,3,66,57,23,Low
14201,39,Female,USA,Simulation,0.3757458251170362,0,Medium,1,120,73,8,High
9396,22,Male,USA,RPG,17.42815964169649,1,Easy,10,51,12,26,Medium
28533,36,Male,Asia,Action,3.109214056345881,0,Easy,6,148,85,22,Medium
26664,49,Female,Other,RPG,4.409203514581468,0,Medium,12,30,19,45,Medium
14114,35,Female,Asia,RPG,16.193843045317877,0,Easy,1,64,12,27,Low
41520,20,Male,USA,Strategy,2.2951018691738794,1,Medium,19,144,60,19,High
43977,33,Male,USA,Action,15.113663359912069,0,Hard,17,18,67,30,Medium
46662,24,Male,Europe,RPG,1.9628747321648297,1,Easy,13,70,51,48,Medium
43861,44,Male,USA,Sports,12.602729688882036,1,Easy,12,30,74,35,High
44118,28,Male,USA,Action,12.994571960945647,1,Easy,14,33,38,23,Medium
26756,47,Male,USA,Sports,0.8719799438796807,0,Easy,3,173,97,27,Medium
47803,19,Male,Asia,Sports,20.36398697964189,1,Easy,2,131,69,20,Medium
38773,43,Male,Asia,Sports,4.7078254048895705,0,Easy,3,63,5,9,Low
20247,31,Female,USA,Simulation,13.475058598606148,0,Hard,12,20,60,15,Low
47038,49,Female,Europe,RPG,10.742971597434892,0,Easy,4,45,26,19,Low
26011,22,Male,USA,Action,3.3806157464099993,0,Easy,15,68,26,48,Medium
47699,19,Male,Asia,RPG,12.819490400246146,0,Medium,1,54,69,38,Low
13519,39,Male,USA,Sports,12.16858345986794,0,Hard,3,76,99,43,Medium
37281,34,Male,Europe,RPG,18.76033980731333,0,Hard,4,97,68,38,Medium
20262,45,Male,Europe,RPG,1.5875771166332182,0,Medium,11,128,76,37,Medium
16468,34,Male,Asia,Strategy,0.2820257720278967,0,Medium,9,68,99,26,Medium
41500,22,Male,Asia,Action,2.746318038057174,0,Medium,3,134,17,41,Medium
20597,28,Female,Asia,RPG,19.76879242809385,0,Medium,6,74,84,32,Medium
37811,39,Female,Other,Sports,0.3435381937487785,0,Easy,3,75,74,25,Low
48063,43,Female,USA,RPG,5.378145812770388,0,Medium,19,131,83,9,High
26680,38,Female,Europe,Sports,7.893519149292137,0,Medium,7,22,48,7,Low
39531,24,Female,Asia,Strategy,17.08745655867313,0,Easy,1,139,61,45,Low
30434,38,Female,USA,Strategy,18.869754488446635,1,Medium,19,57,44,24,Medium
23188,42,Female,Europe,Action,15.743625878786544,0,Easy,13,64,40,8,Medium
44853,16,Female,Asia,Strategy,9.91794270267476,0,Easy,14,59,50,0,Medium
40783,29,Male,Europe,Strategy,17.135646327302915,1,Easy,5,100,61,23,Medium
21487,41,Female,Europe,Simulation,3.519498988105843,0,Medium,14,16,11,24,Low
19670,30,Female,USA,RPG,19.641802659491876,0,Medium,2,33,89,19,Low
46321,17,Female,Europe,Action,7.7241910894370225,0,Medium,19,155,20,19,High
24392,34,Female,Asia,Action,11.2581015173734,0,Hard,15,46,3,3,Medium
21246,45,Male,Europe,Sports,15.721209781719756,0,Hard,14,122,69,34,High
29205,48,Female,Europe,RPG,7.443236223236459,0,Medium,0,133,14,32,Low
34384,32,Male,Europe,Sports,5.223671556058535,0,Easy,16,86,79,5,Medium
19734,39,Male,USA,Simulation,22.517482881047933,0,Easy,9,81,40,45,Medium
16643,29,Female,Europe,RPG,8.775485687572088,0,Hard,18,166,37,27,High
44586,45,Female,Other,Simulation,10.812019557334082,0,Medium,2,89,44,37,Low
35064,32,Male,Europe,RPG,20.36089557079452,0,Easy,5,147,49,34,Medium
9475,45,Male,Europe,Simulation,23.8649459863722,0,Medium,11,96,58,45,Medium
19536,33,Female,Other,RPG,11.392511236704667,0,Easy,5,84,3,20,Medium
18238,46,Male,Other,Action,7.0507024909644755,1,Hard,14,140,66,36,High
43247,31,Male,Asia,Strategy,19.131410134942172,0,Medium,7,176,94,37,High
20448,27,Male,Asia,Strategy,22.882448253265466,0,Medium,16,92,2,5,High
9928,18,Male,USA,Sports,7.750530758736803,1,Medium,3,156,62,4,Medium
23881,43,Male,Europe,Sports,6.495026880498187,0,Easy,11,61,41,29,Medium
35204,40,Female,USA,Sports,5.545019954303445,0,Easy,13,113,23,19,Low
17140,28,Male,Europe,Simulation,3.7881442139829087,0,Medium,8,122,89,42,Medium
39894,15,Male,USA,Sports,19.59272905484268,1,Easy,14,65,55,42,Medium
42566,48,Male,Other,Simulation,17.509422715993924,0,Easy,17,122,36,42,High
35207,25,Male,Europe,Action,10.954054547869918,0,Easy,2,48,12,8,Low
25804,24,Female,Europe,Simulation,14.30034954277656,0,Easy,1,13,99,33,Medium
33996,24,Male,Asia,RPG,10.670595135559104,0,Hard,9,141,93,0,Medium
43370,35,Female,Asia,Simulation,22.471750138417622,0,Easy,16,116,76,41,High
28224,19,Male,USA,Simulation,23.81397366314861,0,Hard,13,98,57,5,Medium
46315,18,Male,USA,Strategy,12.31295928910523,0,Easy,6,147,3,30,Medium
30227,16,Male,Asia,Action,14.208834894174784,0,Easy,15,86,22,48,Medium
47380,46,Male,Asia,Simulation,15.192212419991035,0,Easy,7,156,71,23,Medium
9457,24,Female,Europe,Sports,19.47356511490324,0,Easy,17,52,47,5,Medium
44053,41,Male,Europe,Sports,4.1420057550064495,0,Hard,8,146,85,16,Medium
20418,39,Female,USA,Sports,12.49779983088444,0,Easy,15,55,90,1,Medium
26876,33,Male,USA,Simulation,15.458410246006984,0,Medium,5,44,42,31,Low
12161,43,Male,Europe,RPG,19.726418262578537,0,Easy,2,132,72,34,Medium
25486,21,Female,Other,Simulation,16.548559410156557,1,Easy,0,98,48,38,Low
23200,40,Male,Europe,Strategy,3.3779804131708744,0,Easy,6,165,79,14,Medium
24140,32,Male,Asia,Simulation,14.320294959155431,0,Hard,9,143,75,48,High
42080,40,Female,Europe,Simulation,21.97305163356736,0,Easy,14,151,3,41,High
32081,43,Male,Asia,Strategy,16.95436915031219,0,Medium,6,166,5,4,Medium
10219,42,Female,Europe,RPG,11.956394670850033,0,Easy,10,91,90,33,High
11585,26,Male,Asia,RPG,5.5535918782239095,0,Hard,3,153,1,39,Medium
31657,31,Male,USA,Sports,16.014533548104293,0,Easy,12,125,32,43,High
45987,22,Male,USA,Sports,0.8503311928821109,0,Medium,5,89,36,38,Medium
46072,38,Male,USA,Sports,23.30942269503476,0,Medium,11,148,29,41,High
39877,29,Male,Asia,Sports,0.2908586793810235,0,Easy,9,39,58,47,Medium
30485,40,Male,Europe,Strategy,21.05525478204682,0,Easy,6,45,21,20,Low
22514,29,Male,Europe,RPG,21.010629882244128,1,Easy,15,25,58,30,Medium
34180,25,Female,Asia,RPG,18.189816369228236,1,Easy,18,43,17,27,Low
14908,45,Male,USA,Sports,5.790674065705257,0,Medium,7,100,42,21,Medium
37028,26,Male,USA,Simulation,23.615345067942652,0,Easy,6,105,78,42,Medium
11290,26,Female,USA,Sports,2.40282799306964,0,Hard,5,148,80,45,Medium
14325,31,Female,Asia,Sports,20.039389233914974,0,Easy,5,61,22,40,Medium
29548,36,Female,USA,Strategy,20.58471014472427,0,Easy,4,168,34,31,Medium
35763,20,Female,USA,Sports,9.125944339908354,0,Easy,13,85,73,18,Medium
17317,47,Male,Asia,RPG,21.12532173902012,0,Easy,8,109,86,22,Medium
48080,17,Female,Europe,RPG,17.185200917006647,0,Hard,7,108,78,34,Medium
29126,39,Male,Asia,Sports,7.502862021777791,0,Easy,12,166,55,12,High
39547,22,Male,Other,Simulation,9.678235311222291,0,Easy,12,75,33,29,Medium
48012,19,Male,Other,Action,1.3608796074123122,0,Easy,1,47,66,17,Low
9004,33,Male,Europe,Action,15.53194452113429,0,Medium,2,131,95,37,Medium
38387,26,Female,Europe,Simulation,17.150336834256446,0,Hard,1,86,18,21,Low
14697,38,Male,USA,Sports,22.92541159815713,0,Medium,14,105,56,23,High
25981,23,Male,Europe,Sports,9.367933700874474,0,Easy,18,30,88,35,Medium
10668,27,Male,USA,Simulation,18.451603144772655,0,Medium,7,75,48,20,Medium
40053,25,Female,Europe,Simulation,8.861981021906702,0,Easy,8,40,36,12,Medium
29720,41,Female,USA,Sports,18.212316904833592,1,Easy,10,87,56,39,Medium
36781,46,Female,Europe,RPG,7.575544991500183,0,Easy,10,57,92,33,Medium
48985,21,Male,Europe,Simulation,14.635487016802262,1,Easy,9,89,97,1,Medium
41891,48,Male,Asia,Simulation,10.918067195013496,1,Medium,10,29,4,22,Low
39989,19,Male,Europe,Action,9.49432577480078,1,Medium,17,25,44,32,Medium
39421,43,Male,Asia,RPG,14.510372745720538,0,Hard,9,87,23,19,Medium
29330,40,Female,Europe,Strategy,7.029773469738023,0,Easy,17,159,84,39,High
37821,38,Female,USA,Sports,8.921886822107155,0,Easy,14,74,9,34,Medium
45619,45,Female,Asia,Sports,15.591583920319364,0,Hard,9,129,82,3,Medium
42415,41,Male,Europe,Strategy,7.230522680905088,1,Easy,18,86,94,3,High
33044,34,Male,USA,Sports,23.09662984302767,0,Easy,2,73,15,16,Low
40250,46,Male,Europe,Strategy,21.185498577061793,0,Medium,8,131,64,39,Low
35451,42,Male,USA,Simulation,19.992964961684997,0,Medium,19,16,74,48,Medium
21157,20,Female,Europe,Simulation,19.029025814009163,0,Hard,17,89,65,12,High
10000,28,Male,USA,Sports,11.083069387056366,0,Hard,8,122,56,20,Medium
20734,39,Female,USA,Action,19.75242701097686,0,Easy,3,66,26,33,Low
14388,28,Male,USA,Sports,18.059618649684246,0,Easy,19,120,94,21,High
28826,38,Female,Europe,RPG,4.091140933143908,0,Easy,11,148,45,4,High
9772,25,Female,USA,Strategy,5.24393229333705,0,Hard,10,88,39,20,Medium
19660,32,Male,Asia,RPG,3.2440485475384904,0,Hard,11,56,42,2,Medium
19365,19,Male,Europe,Strategy,6.729344156497643,1,Easy,4,50,29,4,Low
46608,35,Female,Asia,Simulation,9.644767077014908,0,Easy,4,61,43,2,Low
20404,40,Female,Asia,Simulation,16.29311257028258,1,Easy,19,57,40,12,Medium
23473,23,Male,Asia,Strategy,1.0880213117428212,0,Medium,9,76,72,48,Medium
40236,34,Female,Europe,Strategy,17.672557743513643,0,Medium,9,69,22,27,Medium
41005,16,Female,Asia,Action,23.02963915352988,0,Easy,18,84,21,2,High
20751,24,Female,Asia,Simulation,14.293296898951668,0,Hard,3,82,1,18,Low
23544,44,Male,USA,Strategy,23.41031263531099,0,Easy,12,176,18,36,High
9277,16,Female,USA,Simulation,8.453867280194387,0,Medium,10,127,77,37,High
45096,47,Male,USA,Strategy,14.682047976280847,0,Easy,7,66,29,46,Medium
28827,39,Male,Europe,RPG,18.973878049157033,0,Easy,4,127,90,35,Medium
37126,35,Male,USA,Strategy,13.844254749495544,0,Easy,10,162,33,31,High
14128,36,Male,Asia,Sports,0.1233085406621325,0,Hard,11,37,32,23,Medium
45263,42,Female,Asia,Action,14.22878838314248,0,Easy,12,103,15,8,Medium
11279,39,Female,Other,Sports,0.2748925985273356,0,Medium,10,149,69,20,Medium
10912,42,Male,USA,Action,7.196250103924111,0,Medium,15,117,37,49,High
23283,23,Male,USA,RPG,19.097625072666624,1,Medium,3,168,60,46,Medium
47027,23,Female,USA,RPG,8.799318762963711,0,Hard,8,10,22,12,Low
28683,18,Male,Other,Action,16.699798265135872,0,Medium,16,80,54,34,Medium
15491,26,Female,Europe,RPG,1.475520928950833,0,Easy,1,90,20,27,Low
19577,38,Female,USA,Sports,19.48224818682492,1,Easy,12,163,87,45,High
20764,31,Male,Europe,Strategy,15.922472303431949,0,Medium,16,170,49,15,High
36879,15,Female,USA,Simulation,2.7330388404728447,0,Easy,7,64,99,38,Medium
12737,38,Female,USA,Sports,21.100909807787215,1,Easy,15,138,78,45,High
27331,27,Male,USA,RPG,12.802109361617248,0,Easy,13,152,45,48,High
40594,43,Female,USA,Action,8.285109627136698,0,Easy,0,176,83,21,Medium
11730,17,Female,Asia,Simulation,6.878276221146566,0,Hard,17,176,89,34,High
28314,46,Female,USA,Strategy,16.11636402619297,0,Easy,16,37,95,35,Medium
21933,41,Male,USA,Sports,0.048433204025601,0,Easy,10,160,7,31,High
27959,22,Male,Europe,Simulation,18.618011586040804,0,Hard,3,97,78,13,Medium
40164,38,Male,Other,RPG,1.1709307309978527,0,Easy,7,160,8,35,Medium
38372,34,Female,Europe,Action,5.299787692230776,1,Hard,14,52,46,29,Medium
10146,15,Female,Asia,RPG,1.069722239037188,1,Medium,10,78,34,0,Medium
36817,43,Female,Asia,Simulation,5.656148041129947,0,Medium,7,81,13,33,Medium
